"","s","e","temp"
"134",478800,482400,3.65014858981614
"135",482400,486000,3.59813856874994
"136",486000,489600,3.57603897166993
"137",489600,493200,3.58513606811464
"138",493200,496800,3.62459048113142
"139",496800,500400,3.69149518722598
"140",500400,504000,3.78107434719512
"141",504000,507600,3.88700936981292
"142",507600,511200,4.00186994882405
"143",511200,514800,4.11762067165035
"144",514800,518400,4.22616866151543
"145",518400,522000,4.31991493245233
"146",522000,525600,4.39227189750756
"147",525600,529200,4.43811178974017
"148",529200,532800,4.45411547443208
"149",532800,536400,4.43899792699739
"150",536400,540000,4.39359506076501
"151",540000,543600,4.32080603873649
"152",543600,547200,4.2253950495693
"153",547200,550800,4.1136660996274
"154",550800,554400,3.99303301813143
"155",554400,558000,3.87151400270899
"156",558000,561600,3.75718516285375
"157",561600,565200,3.65763030019849
"158",565200,568800,3.57942440843676
"159",568800,572400,3.52768606642139
"160",572400,576000,3.50572919356313
"161",576000,579600,3.51483785836294
"162",579600,583200,3.55417944109693
"163",583200,586800,3.62086202230609
"164",586800,590400,3.71013204241419
"165",590400,594000,3.81569872393277
"166",594000,597600,3.93016311696752
"167",597600,601200,4.0455225086963
"168",601200,604800,4.15371581265038
"169",604800,608400,4.2471727724593
"170",608400,612000,4.31932956594617
"171",612000,615600,4.36507569527392
"172",615600,619200,4.38110173984329
"173",619200,622800,4.3661243106122
"174",622800,626400,4.32097291626115
"175",626400,630000,4.24853286247898
"176",630000,633600,4.15354811428459
"177",633600,637200,4.04229758951596
"178",637200,640800,3.92216696979687
"179",640800,644400,3.80114522666779
"180",644400,648000,3.6872801811614
"181",648000,651600,3.58813019666584
"182",651600,655200,3.51024935860328
"183",655200,658800,3.45874120364375
"184",658800,662400,3.43691138256819
"185",662400,666000,3.44604289378684
"186",666000,669600,3.48530916900758
"187",669600,673200,3.55183089817302
"188",673200,676800,3.64087268769681
"189",676800,680400,3.74616612138438
"190",680400,684000,3.86033718592665
"191",684000,687600,3.97540891859242
"192",687600,691200,4.08334501726923
"193",691200,694800,4.17659737043256
"194",694800,698400,4.24862020596023
"195",698400,702000,4.29431584000004
"196",702000,705600,4.31038167431835
"197",705600,709200,4.2955348242687
"198",709200,712800,4.250599100602
"199",712800,716400,4.17844844828787
"200",716400,720000,4.08381072518681
"201",720000,723600,3.97294521656865
"202",723600,727200,3.85321588016781
"203",727200,730800,3.73258941517448
"204",730800,734400,3.61909236404266
"205",734400,738000,3.52026424019049
"206",738000,741600,3.4426439383759
"207",741600,745200,3.39132441026781
"208",745200,748800,3.3696059308877
"209",748800,752400,3.37877155981904
"210",752400,756000,3.41800007261132
"211",756000,759600,3.48442227023864
"212",759600,763200,3.57331680608454
"213",763200,766800,3.67843216617853
"214",766800,770400,3.79241284663177
"215",770400,774000,3.90730067750866
"216",774000,777600,4.01507712775738
"217",777600,781200,4.10820963938687
"218",781200,784800,4.18016477025912
"219",784800,788400,4.22585319159077
"220",788400,792000,4.24197623373895
"221",792000,795600,4.22725038515511
"222",795600,799200,4.18249446706792
"223",799200,802800,4.11057356368763
"224",802800,806400,4.01620354696938
"225",806400,810000,3.90562953139034
"226",810000,813600,3.78620018094019
"227",813600,817200,3.66586688279556
"228",817200,820800,3.55264191701936
"229",820800,824400,3.45405254092
"230",824400,828000,3.37662818069966
"231",828000,831600,3.32545566334444
"232",831600,835200,3.30383278257957
"233",835200,838800,3.31304379040764
"234",838800,842400,3.35227209704606
"235",842400,846000,3.41865611313422
"236",846000,849600,3.50748441584307
"237",849600,853200,3.61251692934795
"238",853200,856800,3.72641022653055
"239",856800,860400,3.84121796738672
"240",860400,864000,3.94893237336382
"241",864000,867600,4.04202984408287
"242",867600,871200,4.11398354366583
"243",871200,874800,4.15970803700639
"244",874800,878400,4.17590568811344
"245",878400,882000,4.16129122742447
"246",882000,885600,4.11667919653165
"247",885600,889200,4.04492832147144
"248",889200,892800,3.95074661309831
"249",892800,896400,3.84037048107132
"250",896400,9e+05,3.721139730312
"251",9e+05,903600,3.60099740085738
"252",903600,907200,3.48794853079307
"253",907200,910800,3.38951471880984
"254",910800,914400,3.31222164746831
