"Plot Title: 10355260"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10355260, SEN S/N: 10355260)","Intensity, Lux (LGR S/N: 10355260, SEN S/N: 10355260)"
122,05/31/21 05:00:00 PM,36.187,42711.4
123,05/31/21 06:00:00 PM,21.282,3444.5
124,05/31/21 07:00:00 PM,17.570,1808.3
125,05/31/21 08:00:00 PM,14.517,0.0
126,05/31/21 09:00:00 PM,12.883,0.0
127,05/31/21 10:00:00 PM,11.625,0.0
128,05/31/21 11:00:00 PM,13.461,0.0
129,06/01/21 12:00:00 AM,11.722,0.0
130,06/01/21 01:00:00 AM,10.553,0.0
131,06/01/21 02:00:00 AM,9.669,0.0
132,06/01/21 03:00:00 AM,8.978,0.0
133,06/01/21 04:00:00 AM,9.275,236.8
134,06/01/21 05:00:00 AM,10.259,4822.3
135,06/01/21 06:00:00 AM,15.855,34444.7
136,06/01/21 07:00:00 AM,29.452,104711.8
137,06/01/21 08:00:00 AM,36.511,143289.8
138,06/01/21 09:00:00 AM,42.164,170845.6
139,06/01/21 10:00:00 AM,43.844,176356.7
140,06/01/21 11:00:00 AM,42.520,176356.7
141,06/01/21 12:00:00 PM,42.164,176356.7
142,06/01/21 01:00:00 PM,44.334,165334.4
143,06/01/21 02:00:00 PM,43.844,126756.4
144,06/01/21 03:00:00 PM,42.164,99200.7
145,06/01/21 04:00:00 PM,40.992,68889.3
146,06/01/21 05:00:00 PM,39.729,42711.4
147,06/01/21 06:00:00 PM,24.158,3444.5
148,06/01/21 07:00:00 PM,20.805,1894.5
149,06/01/21 08:00:00 PM,17.570,43.1
150,06/01/21 09:00:00 PM,15.569,0.0
151,06/01/21 10:00:00 PM,14.804,0.0
152,06/01/21 11:00:00 PM,13.942,0.0
153,06/02/21 12:00:00 AM,13.558,0.0
154,06/02/21 01:00:00 AM,12.980,0.0
155,06/02/21 02:00:00 AM,13.750,0.0
156,06/02/21 03:00:00 AM,12.207,0.0
157,06/02/21 04:00:00 AM,11.528,398.3
