"Plot Title: 10355260"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10355260, SEN S/N: 10355260)","Intensity, Lux (LGR S/N: 10355260, SEN S/N: 10355260)"
1,09/22/20 10:00:00 AM,29.652,115734.1
2,09/22/20 11:00:00 AM,31.064,121245.2
3,09/22/20 12:00:00 PM,31.983,110223.0
4,09/22/20 01:00:00 PM,32.394,99200.7
5,09/22/20 02:00:00 PM,33.014,71644.9
6,09/22/20 03:00:00 PM,31.676,42711.4
7,09/22/20 04:00:00 PM,23.004,9300.1
8,09/22/20 05:00:00 PM,18.996,2755.6
9,09/22/20 06:00:00 PM,14.900,86.1
10,09/22/20 07:00:00 PM,13.076,0.0
11,09/22/20 08:00:00 PM,11.819,0.0
12,09/22/20 09:00:00 PM,13.269,0.0
13,09/22/20 10:00:00 PM,13.365,0.0
14,09/22/20 11:00:00 PM,12.883,0.0
15,09/23/20 12:00:00 AM,12.401,0.0
16,09/23/20 01:00:00 AM,11.236,0.0
17,09/23/20 02:00:00 AM,11.625,0.0
18,09/23/20 03:00:00 AM,11.625,0.0
19,09/23/20 04:00:00 AM,13.173,0.0
20,09/23/20 05:00:00 AM,13.076,0.0
21,09/23/20 06:00:00 AM,13.750,1722.2
22,09/23/20 07:00:00 AM,15.855,11711.2
23,09/23/20 08:00:00 AM,18.806,23422.4
24,09/23/20 09:00:00 AM,22.525,42711.4
25,09/23/20 10:00:00 AM,25.416,49600.3
26,09/23/20 11:00:00 AM,32.497,79911.6
27,09/23/20 12:00:00 PM,33.535,77156.1
28,09/23/20 01:00:00 PM,34.903,74400.5
29,09/23/20 02:00:00 PM,32.086,49600.3
30,09/23/20 03:00:00 PM,28.853,22044.6
31,09/23/20 04:00:00 PM,26.781,21355.7
32,09/23/20 05:00:00 PM,20.996,3961.1
33,09/23/20 06:00:00 PM,17.284,43.1
34,09/23/20 07:00:00 PM,14.900,0.0
35,09/23/20 08:00:00 PM,13.942,0.0
36,09/23/20 09:00:00 PM,19.948,0.0
37,09/23/20 10:00:00 PM,18.331,0.0
38,09/23/20 11:00:00 PM,14.996,0.0
39,09/24/20 12:00:00 AM,14.996,0.0
40,09/24/20 01:00:00 AM,14.230,0.0
41,09/24/20 02:00:00 AM,13.461,0.0
42,09/24/20 03:00:00 AM,13.365,0.0
43,09/24/20 04:00:00 AM,13.173,0.0
44,09/24/20 05:00:00 AM,12.013,0.0
45,09/24/20 06:00:00 AM,11.334,1377.8
46,09/24/20 07:00:00 AM,12.883,13777.9
47,09/24/20 08:00:00 AM,15.760,37200.2
48,09/24/20 09:00:00 AM,17.855,46844.8
49,09/24/20 10:00:00 AM,17.570,42711.4
50,09/24/20 11:00:00 AM,24.738,132267.5
51,09/24/20 12:00:00 PM,24.545,121245.2
52,09/24/20 01:00:00 PM,30.862,115734.1
53,09/24/20 02:00:00 PM,26.195,66133.8
54,09/24/20 03:00:00 PM,24.062,42711.4
55,09/24/20 04:00:00 PM,21.091,22044.6
56,09/24/20 05:00:00 PM,16.427,7577.8
57,09/24/20 06:00:00 PM,11.819,64.6
58,09/24/20 07:00:00 PM,9.176,0.0
59,09/24/20 08:00:00 PM,8.282,0.0
60,09/24/20 09:00:00 PM,9.275,0.0
61,09/24/20 10:00:00 PM,9.965,0.0
62,09/24/20 11:00:00 PM,7.079,0.0
63,09/25/20 12:00:00 AM,5.552,0.0
64,09/25/20 01:00:00 AM,5.655,0.0
65,09/25/20 02:00:00 AM,5.860,0.0
66,09/25/20 03:00:00 AM,6.775,0.0
67,09/25/20 04:00:00 AM,7.682,0.0
68,09/25/20 05:00:00 AM,9.176,0.0
69,09/25/20 06:00:00 AM,10.651,344.4
70,09/25/20 07:00:00 AM,11.431,4477.8
71,09/25/20 08:00:00 AM,14.038,18600.1
72,09/25/20 09:00:00 AM,16.141,17222.3
73,09/25/20 10:00:00 AM,16.427,18600.1
74,09/25/20 11:00:00 AM,16.523,12400.1
75,09/25/20 12:00:00 PM,19.567,26178.0
76,09/25/20 01:00:00 PM,21.664,41333.6
77,09/25/20 02:00:00 PM,19.282,11711.2
78,09/25/20 03:00:00 PM,19.567,20666.8
79,09/25/20 04:00:00 PM,14.709,3616.7
80,09/25/20 05:00:00 PM,13.558,1980.6
81,09/25/20 06:00:00 PM,13.076,0.0
82,09/25/20 07:00:00 PM,12.594,0.0
83,09/25/20 08:00:00 PM,12.401,0.0
84,09/25/20 09:00:00 PM,12.497,0.0
85,09/25/20 10:00:00 PM,11.722,0.0
86,09/25/20 11:00:00 PM,11.236,0.0
87,09/26/20 12:00:00 AM,11.236,0.0
88,09/26/20 01:00:00 AM,11.139,0.0
89,09/26/20 02:00:00 AM,10.846,0.0
90,09/26/20 03:00:00 AM,10.455,0.0
91,09/26/20 04:00:00 AM,10.259,0.0
92,09/26/20 05:00:00 AM,8.581,0.0
93,09/26/20 06:00:00 AM,7.481,1894.5
94,09/26/20 07:00:00 AM,7.582,5511.1
95,09/26/20 08:00:00 AM,11.139,22044.6
96,09/26/20 09:00:00 AM,12.497,30311.3
97,09/26/20 10:00:00 AM,16.427,46844.8
98,09/26/20 11:00:00 AM,18.711,88178.4
99,09/26/20 12:00:00 PM,20.710,93689.5
100,09/26/20 01:00:00 PM,23.484,88178.4
101,09/26/20 02:00:00 PM,19.567,17911.2
102,09/26/20 03:00:00 PM,22.621,30311.3
103,09/26/20 04:00:00 PM,18.426,17222.3
104,09/26/20 05:00:00 PM,16.523,4477.8
105,09/26/20 06:00:00 PM,13.269,43.1
106,09/26/20 07:00:00 PM,11.431,0.0
107,09/26/20 08:00:00 PM,13.654,0.0
108,09/26/20 09:00:00 PM,13.076,0.0
109,09/26/20 10:00:00 PM,13.461,0.0
110,09/26/20 11:00:00 PM,13.269,0.0
111,09/27/20 12:00:00 AM,13.365,0.0
112,09/27/20 01:00:00 AM,12.787,0.0
113,09/27/20 02:00:00 AM,12.304,0.0
114,09/27/20 03:00:00 AM,11.916,0.0
115,09/27/20 04:00:00 AM,11.139,0.0
116,09/27/20 05:00:00 AM,11.819,0.0
117,09/27/20 06:00:00 AM,11.139,1808.3
118,09/27/20 07:00:00 AM,11.916,9300.1
119,09/27/20 08:00:00 AM,13.654,10677.8
120,09/27/20 09:00:00 AM,24.062,115734.1
121,09/27/20 10:00:00 AM,26.195,110223.0
122,09/27/20 11:00:00 AM,27.862,132267.5
123,09/27/20 12:00:00 PM,27.764,121245.2
124,09/27/20 01:00:00 PM,26.977,93689.5
125,09/27/20 02:00:00 PM,28.258,66133.8
126,09/27/20 03:00:00 PM,26.879,39955.8
127,09/27/20 04:00:00 PM,15.569,3616.7
128,09/27/20 05:00:00 PM,11.528,2152.8
129,09/27/20 06:00:00 PM,9.176,32.3
130,09/27/20 07:00:00 PM,7.682,0.0
131,09/27/20 08:00:00 PM,6.775,0.0
132,09/27/20 09:00:00 PM,6.674,0.0
133,09/27/20 10:00:00 PM,5.244,0.0
134,09/27/20 11:00:00 PM,4.831,0.0
135,09/28/20 12:00:00 AM,5.860,0.0
136,09/28/20 01:00:00 AM,5.552,0.0
137,09/28/20 02:00:00 AM,4.727,0.0
138,09/28/20 03:00:00 AM,4.102,0.0
139,09/28/20 04:00:00 AM,4.102,0.0
140,09/28/20 05:00:00 AM,4.207,0.0
141,09/28/20 06:00:00 AM,4.207,1065.6
142,09/28/20 07:00:00 AM,5.244,2669.5
143,09/28/20 08:00:00 AM,6.370,3961.1
144,09/28/20 09:00:00 AM,19.853,66133.8
145,09/28/20 10:00:00 AM,27.075,121245.2
146,09/28/20 11:00:00 AM,28.655,126756.4
147,09/28/20 12:00:00 PM,30.457,115734.1
148,09/28/20 01:00:00 PM,31.574,93689.5
149,09/28/20 02:00:00 PM,31.983,66133.8
150,09/28/20 03:00:00 PM,30.659,38578.0
151,09/28/20 04:00:00 PM,17.570,3272.2
152,09/28/20 05:00:00 PM,13.269,1980.6
153,09/28/20 06:00:00 PM,10.944,21.5
154,09/28/20 07:00:00 PM,8.879,0.0
155,09/28/20 08:00:00 PM,7.481,0.0
156,09/28/20 09:00:00 PM,7.381,0.0
157,09/28/20 10:00:00 PM,7.582,0.0
158,09/28/20 11:00:00 PM,7.481,0.0
159,09/29/20 12:00:00 AM,6.674,0.0
160,09/29/20 01:00:00 AM,7.782,0.0
161,09/29/20 02:00:00 AM,7.280,0.0
162,09/29/20 03:00:00 AM,8.382,0.0
163,09/29/20 04:00:00 AM,9.768,0.0
164,09/29/20 05:00:00 AM,7.782,0.0
165,09/29/20 06:00:00 AM,7.983,1054.9
166,09/29/20 07:00:00 AM,10.748,2755.6
167,09/29/20 08:00:00 AM,12.690,4305.6
168,09/29/20 09:00:00 AM,24.255,99200.7
169,09/29/20 10:00:00 AM,30.054,115734.1
170,09/29/20 11:00:00 AM,33.222,126756.4
171,09/29/20 12:00:00 PM,34.585,115734.1
172,09/29/20 01:00:00 PM,35.222,93689.5
173,09/29/20 02:00:00 PM,35.435,63378.2
174,09/29/20 03:00:00 PM,33.743,38578.0
175,09/29/20 04:00:00 PM,19.948,3616.7
176,09/29/20 05:00:00 PM,16.332,2066.7
177,09/29/20 06:00:00 PM,12.401,0.0
178,09/29/20 07:00:00 PM,10.944,0.0
179,09/29/20 08:00:00 PM,9.373,0.0
180,09/29/20 09:00:00 PM,8.382,0.0
181,09/29/20 10:00:00 PM,8.182,0.0
182,09/29/20 11:00:00 PM,6.978,0.0
183,09/30/20 12:00:00 AM,6.370,0.0
184,09/30/20 01:00:00 AM,6.674,0.0
185,09/30/20 02:00:00 AM,6.471,0.0
186,09/30/20 03:00:00 AM,5.860,0.0
187,09/30/20 04:00:00 AM,4.623,0.0
188,09/30/20 05:00:00 AM,4.519,0.0
189,09/30/20 06:00:00 AM,5.141,1550.0
190,09/30/20 07:00:00 AM,7.481,10677.8
191,09/30/20 08:00:00 AM,10.553,22044.6
192,09/30/20 09:00:00 AM,19.662,57867.0
193,09/30/20 10:00:00 AM,27.961,85422.8
194,09/30/20 11:00:00 AM,31.472,110223.0
195,09/30/20 12:00:00 PM,33.535,104711.8
196,09/30/20 01:00:00 PM,34.479,88178.4
197,09/30/20 02:00:00 PM,34.268,60622.6
198,09/30/20 03:00:00 PM,32.497,35822.5
199,09/30/20 04:00:00 PM,20.138,5511.1
200,09/30/20 05:00:00 PM,15.760,2755.6
201,09/30/20 06:00:00 PM,12.013,0.0
202,09/30/20 07:00:00 PM,9.768,0.0
203,09/30/20 08:00:00 PM,9.275,0.0
204,09/30/20 09:00:00 PM,8.978,0.0
205,09/30/20 10:00:00 PM,8.282,0.0
206,09/30/20 11:00:00 PM,8.082,0.0
207,10/01/20 12:00:00 AM,7.381,0.0
208,10/01/20 01:00:00 AM,6.775,0.0
209,10/01/20 02:00:00 AM,6.370,0.0
210,10/01/20 03:00:00 AM,5.450,0.0
211,10/01/20 04:00:00 AM,5.552,0.0
212,10/01/20 05:00:00 AM,5.244,0.0
213,10/01/20 06:00:00 AM,6.166,861.1
214,10/01/20 07:00:00 AM,7.682,8611.2
215,10/01/20 08:00:00 AM,10.944,14466.8
216,10/01/20 09:00:00 AM,21.951,74400.5
217,10/01/20 10:00:00 AM,28.258,93689.5
218,10/01/20 11:00:00 AM,32.291,104711.8
219,10/01/20 12:00:00 PM,33.430,99200.7
220,10/01/20 01:00:00 PM,34.163,82667.2
221,10/01/20 02:00:00 PM,34.374,60622.6
222,10/01/20 03:00:00 PM,32.291,37200.2
223,10/01/20 04:00:00 PM,22.621,11711.2
224,10/01/20 05:00:00 PM,17.665,5338.9
225,10/01/20 06:00:00 PM,13.269,0.0
226,10/01/20 07:00:00 PM,10.553,0.0
227,10/01/20 08:00:00 PM,9.571,0.0
228,10/01/20 09:00:00 PM,8.680,0.0
229,10/01/20 10:00:00 PM,8.978,0.0
230,10/01/20 11:00:00 PM,8.680,0.0
231,10/02/20 12:00:00 AM,6.674,0.0
232,10/02/20 01:00:00 AM,6.370,0.0
233,10/02/20 02:00:00 AM,6.471,0.0
234,10/02/20 03:00:00 AM,5.655,0.0
235,10/02/20 04:00:00 AM,5.347,0.0
236,10/02/20 05:00:00 AM,5.450,0.0
237,10/02/20 06:00:00 AM,5.141,581.3
238,10/02/20 07:00:00 AM,7.280,9300.1
239,10/02/20 08:00:00 AM,10.944,16533.4
240,10/02/20 09:00:00 AM,22.908,74400.5
